date;gain (18h);isTp;gain sl;isTp;isSl;gain heure (18h);isTp;gain heure SL (18h);isTp;isSl
10/02/06;-52,886734;0;-52,886734;0;0;-52,886734;0;-52,886734;0;0
11/02/06;0;0;0;0;0;0;0;0;0;0
12/02/06;0;0;0;0;0;0;0;0;0;0
13/02/06;22,078304;0;22,078304;0;0;22,078304;0;22,078304;0;0
14/02/06;-17,793594;0;-17,793594;0;0;-17,793594;0;-17,793594;0;0
15/02/06;-53,128689;0;-53,128689;0;0;-53,128689;0;-53,128689;0;0
16/02/06;-244,807122;0;-244,807122;0;0;-244,807122;0;-244,807122;0;0
17/02/06;72,072072;0;72,072072;0;0;72,072072;0;72,072072;0;0
18/02/06;0;0;0;0;0;0;0;0;0;0
19/02/06;0;0;0;0;0;0;0;0;0;0
20/02/06;13,436847;0;13,436847;0;0;13,436847;0;13,436847;0;0
21/02/06;-162,137817;0;-162,137817;0;0;-162,137817;0;-162,137817;0;0
22/02/06;-22,737608;0;-22,737608;0;0;-22,737608;0;-22,737608;0;0
23/02/06;173,173325;0;173,173325;0;0;173,173325;0;173,173325;0;0
24/02/06;45,296693;0;45,296693;0;0;45,296693;0;45,296693;0;0
25/02/06;0;0;0;0;0;0;0;0;0;0
26/02/06;0;0;0;0;0;0;0;0;0;0
27/02/06;132,138518;0;132,138518;0;0;132,138518;0;132,138518;0;0
28/02/06;168,283808;0;168,283808;0;0;168,283808;0;168,283808;0;0
29/2/2006;0;0;0;0;0;0;0;0;0;0
30/2/2006;0;0;0;0;0;0;0;0;0;0
31/2/2006;0;0;0;0;0;0;0;0;0;0
01/03/06;31,693329;0;31,693329;0;0;31,693329;0;31,693329;0;0
02/03/06;-54,029716;0;-54,029716;0;0;-54,029716;0;-54,029716;0;0
03/03/06;-49,482681;0;-49,482681;0;0;-49,482681;0;-49,482681;0;0
04/03/06;0;0;0;0;0;0;0;0;0;0
05/03/06;0;0;0;0;0;0;0;0;0;0
06/03/06;-387,503755;0;-387,503755;0;0;-387,503755;0;-387,503755;0;0
07/03/06;-124,404853;0;-124,404853;0;0;-124,404853;0;-124,404853;0;0
08/03/06;-133,41512;0;-133,41512;0;0;-133,41512;0;-133,41512;0;0
09/03/06;-92,250923;0;-92,250923;0;0;-92,250923;0;-92,250923;0;0
10/03/06;-213,490099;0;-213,490099;0;0;-213,490099;0;-213,490099;0;0
11/03/06;0;0;0;0;0;0;0;0;0;0
12/03/06;0;0;0;0;0;0;0;0;0;0
13/03/06;28,089888;0;28,089888;0;0;28,089888;0;28,089888;0;0
14/03/06;155,562539;0;155,562539;0;0;155,562539;0;155,562539;0;0
15/03/06;102,61194;0;102,61194;0;0;102,61194;0;102,61194;0;0
16/03/06;-32,822757;0;-32,822757;0;0;-32,822757;0;-32,822757;0;0
17/03/06;-28,355388;0;-28,355388;0;0;-28,355388;0;-28,355388;0;0
18/03/06;0;0;0;0;0;0;0;0;0;0
19/03/06;0;0;0;0;0;0;0;0;0;0
20/03/06;-38,277512;0;-38,277512;0;0;-38,277512;0;-38,277512;0;0
21/03/06;53,037608;0;53,037608;0;0;53,037608;0;53,037608;0;0
22/03/06;291;1;291;1;0;291;1;291;1;0
23/03/06;-205,315932;0;-205,315932;0;0;-205,315932;0;-205,315932;0;0
24/03/06;29,431001;0;29,431001;0;0;29,431001;0;29,431001;0;0
25/03/06;0;0;0;0;0;0;0;0;0;0
26/03/06;0;0;0;0;0;0;0;0;0;0
27/03/06;-24,719842;0;-24,719842;0;0;-24,719842;0;-24,719842;0;0
28/03/06;-343,586387;0;-343,586387;0;0;-343,586387;0;-343,586387;0;0
29/03/06;195;0;195;0;0;195;0;195;0;0
30/03/06;192,782996;0;192,782996;0;0;192,782996;0;192,782996;0;0
31/03/06;141,73998;0;141,73998;0;0;141,73998;0;141,73998;0;0
01/04/06;0;0;0;0;0;0;0;0;0;0
02/04/06;0;0;0;0;0;0;0;0;0;0
03/04/06;83,156693;0;83,156693;0;0;83,156693;0;83,156693;0;0
04/04/06;291;1;291;1;0;291;1;291;1;0
05/04/06;24,449878;0;24,449878;0;0;24,449878;0;24,449878;0;0
06/04/06;14,643671;0;14,643671;0;0;14,643671;0;14,643671;0;0
07/04/06;-180,75232;0;-180,75232;0;0;-180,75232;0;-180,75232;0;0
08/04/06;0;0;0;0;0;0;0;0;0;0
09/04/06;0;0;0;0;0;0;0;0;0;0
10/04/06;-83,579154;0;-83,579154;0;0;-83,579154;0;-83,579154;0;0
11/04/06;-14,727541;0;-14,727541;0;0;-14,727541;0;-14,727541;0;0
12/04/06;-38,986355;0;-38,986355;0;0;-38,986355;0;-38,986355;0;0
13/04/06;309;1;309;1;0;309;1;309;1;0
14/04/06;-33,975085;0;-33,975085;0;0;-33,975085;0;-33,975085;0;0
15/04/06;0;0;0;0;0;0;0;0;0;0
16/04/06;0;0;0;0;0;0;0;0;0;0
17/04/06;115,718419;0;115,718419;0;0;115,718419;0;115,718419;0;0
18/04/06;95,831337;0;95,831337;0;0;95,831337;0;95,831337;0;0
19/04/06;-28,368794;0;-28,368794;0;0;-28,368794;0;-28,368794;0;0
20/04/06;-359,451364;0;-359,451364;0;0;-359,451364;0;-359,451364;0;0
21/04/06;291;1;291;1;0;291;1;291;1;0
22/04/06;0;0;0;0;0;0;0;0;0;0
23/04/06;0;0;0;0;0;0;0;0;0;0
24/04/06;-221,698113;0;-221,698113;0;0;-221,698113;0;-221,698113;0;0
25/04/06;-162,291169;0;-162,291169;0;0;-162,291169;0;-162,291169;0;0
26/04/06;176,442537;0;176,442537;0;0;176,442537;0;176,442537;0;0
27/04/06;104,59588;0;104,59588;0;0;104,59588;0;104,59588;0;0
28/04/06;151,539069;0;151,539069;0;0;151,539069;0;151,539069;0;0
29/04/06;0;0;0;0;0;0;0;0;0;0
30/04/06;0;0;0;0;0;0;0;0;0;0
31/4/2006;0;0;0;0;0;0;0;0;0;0
01/05/06;-37,605766;0;-37,605766;0;0;-37,605766;0;-37,605766;0;0
02/05/06;250,11798;0;250,11798;0;0;250,11798;0;250,11798;0;0
03/05/06;42,075736;0;42,075736;0;0;42,075736;0;42,075736;0;0
04/05/06;291;1;291;1;0;291;1;291;1;0
05/05/06;-23,379052;0;-23,379052;0;0;-23,379052;0;-23,379052;0;0
06/05/06;0;0;0;0;0;0;0;0;0;0
07/05/06;0;0;0;0;0;0;0;0;0;0
08/05/06;-448,458424;0;-448,458424;0;0;-448,458424;0;-448,458424;0;0
09/05/06;-19,080935;0;-19,080935;0;0;-19,080935;0;-19,080935;0;0
10/05/06;38,289726;0;38,289726;0;0;38,289726;0;38,289726;0;0
11/05/06;291;1;291;1;0;291;1;291;1;0
12/05/06;-61,845861;0;-61,845861;0;0;-61,845861;0;-61,845861;0;0
13/05/06;0;0;0;0;0;0;0;0;0;0
14/05/06;0;0;0;0;0;0;0;0;0;0
15/05/06;62,771608;0;62,771608;0;0;62,771608;0;62,771608;0;0
16/05/06;115,830116;0;115,830116;0;0;115,830116;0;115,830116;0;0
17/05/06;-406,115624;0;-406,115624;0;0;-406,115624;0;-406,115624;0;0
18/05/06;43,387434;0;43,387434;0;0;43,387434;0;43,387434;0;0
19/05/06;-129,890956;0;-129,890956;0;0;-129,890956;0;-129,890956;0;0
20/05/06;0;0;0;0;0;0;0;0;0;0
21/05/06;0;0;0;0;0;0;0;0;0;0
22/05/06;156,072183;0;156,072183;0;0;156,072183;0;156,072183;0;0
23/05/06;140,028972;0;140,028972;0;0;140,028972;0;140,028972;0;0
24/05/06;291;1;291;1;0;291;1;291;1;0
25/05/06;-47,088369;0;-47,088369;0;0;-47,088369;0;-47,088369;0;0
26/05/06;-183,702308;0;-183,702308;0;0;-183,702308;0;-183,702308;0;0
27/05/06;0;0;0;0;0;0;0;0;0;0
28/05/06;0;0;0;0;0;0;0;0;0;0
29/05/06;-47,251536;0;-47,251536;0;0;-47,251536;0;-47,251536;0;0
30/05/06;37,623452;0;37,623452;0;0;37,623452;0;37,623452;0;0
31/05/06;-266,18929;0;-266,18929;0;0;-266,18929;0;-266,18929;0;0
01/06/06;0;0;0;0;0;0;0;0;0;0
02/06/06;291;1;291;1;0;291;1;291;1;0
03/06/06;0;0;0;0;0;0;0;0;0;0
04/06/06;0;0;0;0;0;0;0;0;0;0
05/06/06;0;0;0;0;0;0;0;0;0;0
06/06/06;-151,922773;0;-151,922773;0;0;-151,922773;0;-151,922773;0;0
07/06/06;23,96549;0;23,96549;0;0;23,96549;0;23,96549;0;0
08/06/06;-19,138756;0;-19,138756;0;0;-19,138756;0;-19,138756;0;0
09/06/06;291;1;291;1;0;291;1;291;1;0
10/06/06;0;0;0;0;0;0;0;0;0;0
11/06/06;0;0;0;0;0;0;0;0;0;0
12/06/06;-118,483412;0;-118,483412;0;0;-118,483412;0;-118,483412;0;0
13/06/06;9,623095;0;9,623095;0;0;9,623095;0;9,623095;0;0
14/06/06;77,034184;0;77,034184;0;0;77,034184;0;77,034184;0;0
15/06/06;-57,794188;0;-57,794188;0;0;-57,794188;0;-57,794188;0;0
16/06/06;-336,430631;0;-336,430631;0;0;-336,430631;0;-336,430631;0;0
17/06/06;0;0;0;0;0;0;0;0;0;0
18/06/06;0;0;0;0;0;0;0;0;0;0
19/06/06;29,187611;0;29,187611;0;0;29,187611;0;29,187611;0;0
20/06/06;-14,495088;0;-14,495088;0;0;-14,495088;0;-14,495088;0;0
21/06/06;-48,316959;0;-48,316959;0;0;-48,316959;0;-48,316959;0;0
22/06/06;-224,17154;0;-224,17154;0;0;-224,17154;0;-224,17154;0;0
23/06/06;-206,320616;0;-206,320616;0;0;-206,320616;0;-206,320616;0;0
24/06/06;0;0;0;0;0;0;0;0;0;0
25/06/06;0;0;0;0;0;0;0;0;0;0
26/06/06;-123,701138;0;-123,701138;0;0;-123,701138;0;-123,701138;0;0
27/06/06;-34,590677;0;-34,590677;0;0;-34,590677;0;-34,590677;0;0
28/06/06;-25,134048;0;-25,134048;0;0;-25,134048;0;-25,134048;0;0
29/06/06;55,480834;0;55,480834;0;0;55,480834;0;55,480834;0;0
30/06/06;78,546883;0;78,546883;0;0;78,546883;0;78,546883;0;0
31/6/2006;0;0;0;0;0;0;0;0;0;0
01/07/06;0;0;0;0;0;0;0;0;0;0
02/07/06;0;0;0;0;0;0;0;0;0;0
03/07/06;-127,847894;0;-127,847894;0;0;-127,847894;0;-127,847894;0;0
04/07/06;-24,614375;0;-24,614375;0;0;-24,614375;0;-24,614375;0;0
05/07/06;-246,022634;0;-246,022634;0;0;-246,022634;0;-246,022634;0;0
06/07/06;-49,54583;0;-49,54583;0;0;-49,54583;0;-49,54583;0;0
07/07/06;133,487146;0;133,487146;0;0;133,487146;0;133,487146;0;0
08/07/06;0;0;0;0;0;0;0;0;0;0
09/07/06;0;0;0;0;0;0;0;0;0;0
10/07/06;-39,228506;0;-39,228506;0;0;-39,228506;0;-39,228506;0;0
11/07/06;211,302211;0;211,302211;0;0;211,302211;0;211,302211;0;0
12/07/06;-164,808531;0;-164,808531;0;0;-164,808531;0;-164,808531;0;0
13/07/06;72,862694;0;72,862694;0;0;72,862694;0;72,862694;0;0
14/07/06;194,552529;0;194,552529;0;0;194,552529;0;194,552529;0;0
15/07/06;0;0;0;0;0;0;0;0;0;0
16/07/06;0;0;0;0;0;0;0;0;0;0
17/07/06;14,464802;0;14,464802;0;0;14,464802;0;14,464802;0;0
18/07/06;-19,150974;0;-19,150974;0;0;-19,150974;0;-19,150974;0;0
19/07/06;-28,864657;0;-28,864657;0;0;-28,864657;0;-28,864657;0;0
20/07/06;9,630819;0;9,630819;0;0;9,630819;0;9,630819;0;0
21/07/06;183,338694;0;183,338694;0;0;183,338694;0;183,338694;0;0
22/07/06;0;0;0;0;0;0;0;0;0;0
23/07/06;0;0;0;0;0;0;0;0;0;0
24/07/06;91,743119;0;91,743119;0;0;91,743119;0;91,743119;0;0
25/07/06;-33,610755;0;-33,610755;0;0;-33,610755;0;-33,610755;0;0
26/07/06;91,478093;0;91,478093;0;0;91,478093;0;91,478093;0;0
27/07/06;-28,98084;0;-28,98084;0;0;-28,98084;0;-28,98084;0;0
28/07/06;-48,51229;0;-48,51229;0;0;-48,51229;0;-48,51229;0;0
29/07/06;0;0;0;0;0;0;0;0;0;0
30/07/06;0;0;0;0;0;0;0;0;0;0
31/07/06;-130,708407;0;-130,708407;0;0;-130,708407;0;-130,708407;0;0
01/08/06;63,137445;0;63,137445;0;0;63,137445;0;63,137445;0;0
02/08/06;179,931918;0;179,931918;0;0;179,931918;0;179,931918;0;0
03/08/06;-202,214733;0;-202,214733;0;0;-202,214733;0;-202,214733;0;0
04/08/06;291;1;291;1;0;291;1;291;1;0
05/08/06;0;0;0;0;0;0;0;0;0;0
06/08/06;0;0;0;0;0;0;0;0;0;0
07/08/06;-119,693584;0;-119,693584;0;0;-119,693584;0;-119,693584;0;0
08/08/06;67,253803;0;67,253803;0;0;67,253803;0;67,253803;0;0
09/08/06;148,159949;0;148,159949;0;0;148,159949;0;148,159949;0;0
10/08/06;-33,112583;0;-33,112583;0;0;-33,112583;0;-33,112583;0;0
11/08/06;61,55303;0;61,55303;0;0;61,55303;0;61,55303;0;0
12/08/06;0;0;0;0;0;0;0;0;0;0
13/08/06;0;0;0;0;0;0;0;0;0;0
14/08/06;-202,830189;0;-202,830189;0;0;-202,830189;0;-202,830189;0;0
15/08/06;185,596447;0;185,596447;0;0;185,596447;0;185,596447;0;0
16/08/06;291;1;291;1;0;291;1;291;1;0
17/08/06;4,672897;0;4,672897;0;0;4,672897;0;4,672897;0;0
18/08/06;-9,379397;0;-9,379397;0;0;-9,379397;0;-9,379397;0;0
19/08/06;0;0;0;0;0;0;0;0;0;0
20/08/06;0;0;0;0;0;0;0;0;0;0
21/08/06;42,134831;0;42,134831;0;0;42,134831;0;42,134831;0;0
22/08/06;-70,356473;0;-70,356473;0;0;-70,356473;0;-70,356473;0;0
23/08/06;9,372071;0;9,372071;0;0;9,372071;0;9,372071;0;0
24/08/06;84,959094;0;84,959094;0;0;84,959094;0;84,959094;0;0
25/08/06;89,947925;0;89,947925;0;0;89,947925;0;89,947925;0;0
26/08/06;0;0;0;0;0;0;0;0;0;0
27/08/06;0;0;0;0;0;0;0;0;0;0
28/08/06;61,166876;0;61,166876;0;0;61,166876;0;61,166876;0;0
29/08/06;79,675051;0;79,675051;0;0;79,675051;0;79,675051;0;0
30/08/06;153,01391;0;153,01391;0;0;153,01391;0;153,01391;0;0
31/08/06;119,66861;0;119,66861;0;0;119,66861;0;119,66861;0;0
01/09/06;41,259169;0;41,259169;0;0;41,259169;0;41,259169;0;0
02/09/06;0;0;0;0;0;0;0;0;0;0
03/09/06;0;0;0;0;0;0;0;0;0;0
04/09/06;-96,021948;0;-96,021948;0;0;-96,021948;0;-96,021948;0;0
05/09/06;46,432441;0;46,432441;0;0;46,432441;0;46,432441;0;0
06/09/06;-13,871763;0;-13,871763;0;0;-13,871763;0;-13,871763;0;0
07/09/06;9,259259;0;9,259259;0;0;9,259259;0;9,259259;0;0
08/09/06;-112,587959;0;-112,587959;0;0;-112,587959;0;-112,587959;0;0
09/09/06;0;0;0;0;0;0;0;0;0;0
10/09/06;0;0;0;0;0;0;0;0;0;0
11/09/06;127,278441;0;127,278441;0;0;127,278441;0;127,278441;0;0
12/09/06;98,222638;0;98,222638;0;0;98,222638;0;98,222638;0;0
13/09/06;135,303266;0;135,303266;0;0;135,303266;0;135,303266;0;0
14/09/06;-210,173622;0;-210,173622;0;0;-210,173622;0;-210,173622;0;0
15/09/06;99,878935;0;99,878935;0;0;99,878935;0;99,878935;0;0
16/09/06;0;0;0;0;0;0;0;0;0;0
17/09/06;0;0;0;0;0;0;0;0;0;0
18/09/06;99,502488;0;99,502488;0;0;99,502488;0;99,502488;0;0
19/09/06;18,105009;0;18,105009;0;0;18,105009;0;18,105009;0;0
20/09/06;122,801698;0;122,801698;0;0;122,801698;0;122,801698;0;0
21/09/06;173,094443;0;173,094443;0;0;173,094443;0;173,094443;0;0
22/09/06;-9,092287;0;-9,092287;0;0;-9,092287;0;-9,092287;0;0
23/09/06;0;0;0;0;0;0;0;0;0;0
24/09/06;0;0;0;0;0;0;0;0;0;0
25/09/06;-44,937088;0;-44,937088;0;0;-44,937088;0;-44,937088;0;0
26/09/06;-4,4991;0;-4,4991;0;0;-4,4991;0;-4,4991;0;0
27/09/06;-72,826582;0;-72,826582;0;0;-72,826582;0;-72,826582;0;0
28/09/06;-72,970508;0;-72,970508;0;0;-72,970508;0;-72,970508;0;0
29/09/06;22,981462;0;22,981462;0;0;22,981462;0;22,981462;0;0
30/09/06;0;0;0;0;0;0;0;0;0;0
31/9/2006;0;0;0;0;0;0;0;0;0;0
01/10/06;0;0;0;0;0;0;0;0;0;0
02/10/06;188,274912;0;188,274912;0;0;188,274912;0;188,274912;0;0
03/10/06;31,861629;0;31,861629;0;0;31,861629;0;31,861629;0;0
04/10/06;131,978155;0;131,978155;0;0;131,978155;0;131,978155;0;0
05/10/06;-4,519434;0;-4,519434;0;0;-4,519434;0;-4,519434;0;0
06/10/06;-81,644995;0;-81,644995;0;0;-81,644995;0;-81,644995;0;0
07/10/06;0;0;0;0;0;0;0;0;0;0
08/10/06;0;0;0;0;0;0;0;0;0;0
09/10/06;50,343249;0;50,343249;0;0;50,343249;0;50,343249;0;0
10/10/06;-45,378914;0;-45,378914;0;0;-45,378914;0;-45,378914;0;0
11/10/06;187,157638;0;187,157638;0;0;187,157638;0;187,157638;0;0
12/10/06;72,870806;0;72,870806;0;0;72,870806;0;72,870806;0;0
13/10/06;-122,671513;0;-122,671513;0;0;-122,671513;0;-122,671513;0;0
14/10/06;0;0;0;0;0;0;0;0;0;0
15/10/06;0;0;0;0;0;0;0;0;0;0
16/10/06;100,594422;0;100,594422;0;0;100,594422;0;100,594422;0;0
17/10/06;236,113213;0;236,113213;0;0;236,113213;0;236,113213;0;0
18/10/06;0;0;0;0;0;0;0;0;0;0
19/10/06;194,423512;0;194,423512;0;0;194,423512;0;194,423512;0;0
20/10/06;-31,413613;0;-31,413613;0;0;-31,413613;0;-31,413613;0;0
21/10/06;0;0;0;0;0;0;0;0;0;0
22/10/06;0;0;0;0;0;0;0;0;0;0
23/10/06;-269,018084;0;-269,018084;0;0;-269,018084;0;-269,018084;0;0
24/10/06;40,779338;0;40,779338;0;0;40,779338;0;40,779338;0;0
25/10/06;-13,611615;0;-13,611615;0;0;-13,611615;0;-13,611615;0;0
26/10/06;-114,068441;0;-114,068441;0;0;-114,068441;0;-114,068441;0;0
27/10/06;159,429092;0;159,429092;0;0;159,429092;0;159,429092;0;0
28/10/06;0;0;0;0;0;0;0;0;0;0
29/10/06;0;0;0;0;0;0;0;0;0;0
30/10/06;126,888218;0;126,888218;0;0;126,888218;0;126,888218;0;0
31/10/06;229,867788;0;229,867788;0;0;229,867788;0;229,867788;0;0
01/11/06;71,524363;0;71,524363;0;0;71,524363;0;71,524363;0;0
02/11/06;75,892857;0;75,892857;0;0;75,892857;0;75,892857;0;0
03/11/06;-160,427807;0;-160,427807;0;0;-160,427807;0;-160,427807;0;0
04/11/06;0;0;0;0;0;0;0;0;0;0
05/11/06;0;0;0;0;0;0;0;0;0;0
06/11/06;108,091878;0;108,091878;0;0;108,091878;0;108,091878;0;0
07/11/06;62,63048;0;62,63048;0;0;62,63048;0;62,63048;0;0
08/11/06;-93,987767;0;-93,987767;0;0;-93,987767;0;-93,987767;0;0
09/11/06;9,022556;0;9,022556;0;0;9,022556;0;9,022556;0;0
10/11/06;40,570999;0;40,570999;0;0;40,570999;0;40,570999;0;0
11/11/06;0;0;0;0;0;0;0;0;0;0
12/11/06;0;0;0;0;0;0;0;0;0;0
13/11/06;-270,432692;0;-270,432692;0;0;-270,432692;0;-270,432692;0;0
14/11/06;-72,551391;0;-72,551391;0;0;-72,551391;0;-72,551391;0;0
15/11/06;-72,628234;0;-72,628234;0;0;-72,628234;0;-72,628234;0;0
16/11/06;181,460759;0;181,460759;0;0;181,460759;0;181,460759;0;0
17/11/06;-54,151625;0;-54,151625;0;0;-54,151625;0;-54,151625;0;0
18/11/06;0;0;0;0;0;0;0;0;0;0
19/11/06;0;0;0;0;0;0;0;0;0;0
20/11/06;126,239856;0;126,239856;0;0;126,239856;0;126,239856;0;0
21/11/06;0;0;0;0;0;0;0;0;0;0
22/11/06;53,659264;0;53,659264;0;0;53,659264;0;53,659264;0;0
23/11/06;-40,22646;0;-40,22646;0;0;-40,22646;0;-40,22646;0;0
24/11/06;-4,46628;0;-4,46628;0;0;-4,46628;0;-4,46628;0;0
25/11/06;0;0;0;0;0;0;0;0;0;0
26/11/06;0;0;0;0;0;0;0;0;0;0
27/11/06;-129,310345;0;-129,310345;0;0;-129,310345;0;-129,310345;0;0
28/11/06;241,35876;0;241,35876;0;0;241,35876;0;241,35876;0;0
29/11/06;22,101076;0;22,101076;0;0;22,101076;0;22,101076;0;0
30/11/06;233,85792;0;233,85792;0;0;233,85792;0;233,85792;0;0
31/11/2006;0;0;0;0;0;0;0;0;0;0
01/12/06;17,536168;0;17,536168;0;0;17,536168;0;17,536168;0;0
02/12/06;0;0;0;0;0;0;0;0;0;0
03/12/06;0;0;0;0;0;0;0;0;0;0
04/12/06;139,595754;0;139,595754;0;0;139,595754;0;139,595754;0;0
05/12/06;-61,055386;0;-61,055386;0;0;-61,055386;0;-61,055386;0;0
06/12/06;43,846828;0;43,846828;0;0;43,846828;0;43,846828;0;0
07/12/06;52,196607;0;52,196607;0;0;52,196607;0;52,196607;0;0
08/12/06;78,442766;0;78,442766;0;0;78,442766;0;78,442766;0;0
09/12/06;0;0;0;0;0;0;0;0;0;0
10/12/06;0;0;0;0;0;0;0;0;0;0
11/12/06;26,170398;0;26,170398;0;0;26,170398;0;26,170398;0;0
12/12/06;39,153132;0;39,153132;0;0;39,153132;0;39,153132;0;0
13/12/06;-47,708544;0;-47,708544;0;0;-47,708544;0;-47,708544;0;0
14/12/06;-159,873254;0;-159,873254;0;0;-159,873254;0;-159,873254;0;0
15/12/06;74,009578;0;74,009578;0;0;74,009578;0;74,009578;0;0
16/12/06;0;0;0;0;0;0;0;0;0;0
17/12/06;0;0;0;0;0;0;0;0;0;0
18/12/06;-39,079462;0;-39,079462;0;0;-39,079462;0;-39,079462;0;0
19/12/06;116,984402;0;116,984402;0;0;116,984402;0;116,984402;0;0
20/12/06;-85,984523;0;-85,984523;0;0;-85,984523;0;-85,984523;0;0
21/12/06;60,40558;0;60,40558;0;0;60,40558;0;60,40558;0;0
22/12/06;64,460679;0;64,460679;0;0;64,460679;0;64,460679;0;0
23/12/06;0;0;0;0;0;0;0;0;0;0
24/12/06;0;0;0;0;0;0;0;0;0;0
25/12/06;0;0;0;0;0;0;0;0;0;0
26/12/06;-72,6082;0;-72,6082;0;0;-72,6082;0;-72,6082;0;0
27/12/06;59,888778;0;59,888778;0;0;59,888778;0;59,888778;0;0
28/12/06;162,416299;0;162,416299;0;0;162,416299;0;162,416299;0;0
29/12/06;-84,913671;0;-84,913671;0;0;-84,913671;0;-84,913671;0;0
30/12/06;0;0;0;0;0;0;0;0;0;0
31/12/06;0;0;0;0;0;0;0;0;0;0
01/01/07;0;0;0;0;0;0;0;0;0;0
02/01/07;12,70648;0;12,70648;0;0;12,70648;0;12,70648;0;0
03/01/07;-110,185054;0;-110,185054;0;0;-110,185054;0;-110,185054;0;0
04/01/07;-247,194204;0;-247,194204;0;0;-247,194204;0;-247,194204;0;0
05/01/07;-328,104763;0;-328,104763;0;0;-328,104763;0;-328,104763;0;0
06/01/07;0;0;0;0;0;0;0;0;0;0
07/01/07;0;0;0;0;0;0;0;0;0;0
08/01/07;113,75237;0;113,75237;0;0;113,75237;0;113,75237;0;0
09/01/07;-168,636495;0;-168,636495;0;0;-168,636495;0;-168,636495;0;0
10/01/07;-147,654893;0;-147,654893;0;0;-147,654893;0;-147,654893;0;0
11/01/07;187,309424;0;187,309424;0;0;187,309424;0;187,309424;0;0
12/01/07;30,381944;0;30,381944;0;0;30,381944;0;30,381944;0;0
13/01/07;0;0;0;0;0;0;0;0;0;0
14/01/07;0;0;0;0;0;0;0;0;0;0
15/01/07;25,921659;0;25,921659;0;0;25,921659;0;25,921659;0;0
16/01/07;-68,906115;0;-68,906115;0;0;-68,906115;0;-68,906115;0;0
17/01/07;39,096438;0;39,096438;0;0;39,096438;0;39,096438;0;0
18/01/07;-25,884383;0;-25,884383;0;0;-25,884383;0;-25,884383;0;0
19/01/07;30,194105;0;30,194105;0;0;30,194105;0;30,194105;0;0
20/01/07;0;0;0;0;0;0;0;0;0;0
21/01/07;0;0;0;0;0;0;0;0;0;0
22/01/07;155,194712;0;155,194712;0;0;155,194712;0;155,194712;0;0
23/01/07;102,901243;0;102,901243;0;0;102,901243;0;102,901243;0;0
24/01/07;8,613264;0;8,613264;0;0;8,613264;0;8,613264;0;0
