date;gain (18h);isTp;gain sl;isTp;isSl;gain heure (18h);isTp;gain heure SL (18h);isTp;isSl
09/02/06;-38,590172;0;-38,590172;0;0;-38,590172;0;-38,590172;0;0
10/02/06;0;0;0;0;0;0;0;0;0;0
11/02/06;0;0;0;0;0;0;0;0;0;0
12/02/06;0;0;0;0;0;0;0;0;0;0
13/02/06;-25,072324;0;-25,072324;0;0;-25,072324;0;-25,072324;0;0
14/02/06;-42,413727;0;-42,413727;0;0;-42,413727;0;-42,413727;0;0
15/02/06;9,625257;0;9,625257;0;0;9,625257;0;9,625257;0;0
16/02/06;-50,083472;0;-50,083472;0;0;-50,083472;0;-50,083472;0;0
17/02/06;-32,667179;0;-32,667179;0;0;-32,667179;0;-32,667179;0;0
18/02/06;0;0;0;0;0;0;0;0;0;0
19/02/06;0;0;0;0;0;0;0;0;0;0
20/02/06;34,551155;0;34,551155;0;0;34,551155;0;34,551155;0;0
21/02/06;48,039969;0;48,039969;0;0;48,039969;0;48,039969;0;0
22/02/06;-48,113934;0;-48,113934;0;0;-48,113934;0;-48,113934;0;0
23/02/06;26,895492;0;26,895492;0;0;26,895492;0;26,895492;0;0
24/02/06;-75;0;-75;0;0;-75;0;-75;0;0
25/02/06;0;0;0;0;0;0;0;0;0;0
26/02/06;0;0;0;0;0;0;0;0;0;0
27/02/06;-24,924906;0;-24,924906;0;0;-24,924906;0;-24,924906;0;0
28/02/06;47,889662;0;47,889662;0;0;47,889662;0;47,889662;0;0
29/2/2006;0;0;0;0;0;0;0;0;0;0
30/2/2006;0;0;0;0;0;0;0;0;0;0
31/2/2006;0;0;0;0;0;0;0;0;0;0
01/03/06;-97,951344;0;-97,951344;0;0;-97,951344;0;-97,951344;0;0
02/03/06;-1,916198;0;-1,916198;0;0;-1,916198;0;-1,916198;0;0
03/03/06;15,34625;0;15,34625;0;0;15,34625;0;15,34625;0;0
04/03/06;0;0;0;0;0;0;0;0;0;0
05/03/06;0;0;0;0;0;0;0;0;0;0
06/03/06;-1,922091;0;-1,922091;0;0;-1,922091;0;-1,922091;0;0
07/03/06;-34,635367;0;-34,635367;0;0;-34,635367;0;-34,635367;0;0
08/03/06;42,256226;0;42,256226;0;0;42,256226;0;42,256226;0;0
09/03/06;-86,438725;0;-86,438725;0;0;-86,438725;0;-86,438725;0;0
10/03/06;-59,371808;0;-59,371808;0;0;-59,371808;0;-59,371808;0;0
11/03/06;0;0;0;0;0;0;0;0;0;0
12/03/06;0;0;0;0;0;0;0;0;0;0
13/03/06;13,368133;0;13,368133;0;0;13,368133;0;13,368133;0;0
14/03/06;65,055169;0;65,055169;0;0;65,055169;0;65,055169;0;0
15/03/06;3,831907;0;3,831907;0;0;3,831907;0;3,831907;0;0
16/03/06;-88,17328;0;-88,17328;0;0;-88,17328;0;-88,17328;0;0
17/03/06;-19,086398;0;-19,086398;0;0;-19,086398;0;-19,086398;0;0
18/03/06;0;0;0;0;0;0;0;0;0;0
19/03/06;0;0;0;0;0;0;0;0;0;0
20/03/06;24,794965;0;24,794965;0;0;24,794965;0;24,794965;0;0
21/03/06;-63,005155;0;-63,005155;0;0;-63,005155;0;-63,005155;0;0
22/03/06;-40,027956;0;-40,027956;0;0;-40,027956;0;-40,027956;0;0
23/03/06;-19,036741;0;-19,036741;0;0;-19,036741;0;-19,036741;0;0
24/03/06;-1,902467;0;-1,902467;0;0;-1,902467;0;-1,902467;0;0
25/03/06;0;0;0;0;0;0;0;0;0;0
26/03/06;0;0;0;0;0;0;0;0;0;0
27/03/06;20,960366;0;20,960366;0;0;20,960366;0;20,960366;0;0
28/03/06;28,615032;0;28,615032;0;0;28,615032;0;28,615032;0;0
29/03/06;-49,602544;0;-49,602544;0;0;-49,602544;0;-49,602544;0;0
30/03/06;15,21877;0;15,21877;0;0;15,21877;0;15,21877;0;0
31/03/06;-47,498417;0;-47,498417;0;0;-47,498417;0;-47,498417;0;0
01/04/06;0;0;0;0;0;0;0;0;0;0
02/04/06;0;0;0;0;0;0;0;0;0;0
03/04/06;-15,180266;0;-15,180266;0;0;-15,180266;0;-15,180266;0;0
04/04/06;39,787798;0;39,787798;0;0;39,787798;0;39,787798;0;0
05/04/06;37,974684;0;37,974684;0;0;37,974684;0;37,974684;0;0
06/04/06;32,288699;0;32,288699;0;0;32,288699;0;32,288699;0;0
07/04/06;-38,078314;0;-38,078314;0;0;-38,078314;0;-38,078314;0;0
08/04/06;0;0;0;0;0;0;0;0;0;0
09/04/06;0;0;0;0;0;0;0;0;0;0
10/04/06;-78,179622;0;-78,179622;0;0;-78,179622;0;-78,179622;0;0
11/04/06;32,323488;0;32,323488;0;0;32,323488;0;32,323488;0;0
12/04/06;45,685279;0;45,685279;0;0;45,685279;0;45,685279;0;0
13/04/06;11,449653;0;11,449653;0;0;11,449653;0;11,449653;0;0
14/04/06;-13,357929;0;-13,357929;0;0;-13,357929;0;-13,357929;0;0
15/04/06;0;0;0;0;0;0;0;0;0;0
16/04/06;0;0;0;0;0;0;0;0;0;0
17/04/06;101,087164;0;101,087164;0;0;101,087164;0;101,087164;0;0
18/04/06;26,79084;0;26,79084;0;0;26,79084;0;26,79084;0;0
19/04/06;-24,88197;0;-24,88197;0;0;-24,88197;0;-24,88197;0;0
20/04/06;-97,458437;0;-97,458437;0;0;-97,458437;0;-97,458437;0;0
21/04/06;-11,442375;0;-11,442375;0;0;-11,442375;0;-11,442375;0;0
22/04/06;0;0;0;0;0;0;0;0;0;0
23/04/06;0;0;0;0;0;0;0;0;0;0
24/04/06;22,886205;0;22,886205;0;0;22,886205;0;22,886205;0;0
25/04/06;-19,05972;0;-19,05972;0;0;-19,05972;0;-19,05972;0;0
26/04/06;-62,777425;0;-62,777425;0;0;-62,777425;0;-62,777425;0;0
27/04/06;49,292214;0;49,292214;0;0;49,292214;0;49,292214;0;0
28/04/06;241,169768;0;241,169768;0;0;241,169768;0;241,169768;0;0
29/04/06;0;0;0;0;0;0;0;0;0;0
30/04/06;0;0;0;0;0;0;0;0;0;0
31/4/2006;0;0;0;0;0;0;0;0;0;0
01/05/06;72,810883;0;72,810883;0;0;72,810883;0;72,810883;0;0
02/05/06;53,70844;0;53,70844;0;0;53,70844;0;53,70844;0;0
03/05/06;-55,826489;0;-55,826489;0;0;-55,826489;0;-55,826489;0;0
04/05/06;88,19582;0;88,19582;0;0;88,19582;0;88,19582;0;0
05/05/06;11,527378;0;11,527378;0;0;11,527378;0;11,527378;0;0
06/05/06;0;0;0;0;0;0;0;0;0;0
07/05/06;0;0;0;0;0;0;0;0;0;0
08/05/06;-1,920984;0;-1,920984;0;0;-1,920984;0;-1,920984;0;0
09/05/06;21,159272;0;21,159272;0;0;21,159272;0;21,159272;0;0
10/05/06;-55,880275;0;-55,880275;0;0;-55,880275;0;-55,880275;0;0
11/05/06;86,499648;0;86,499648;0;0;86,499648;0;86,499648;0;0
12/05/06;144,53652;0;144,53652;0;0;144,53652;0;144,53652;0;0
13/05/06;0;0;0;0;0;0;0;0;0;0
14/05/06;0;0;0;0;0;0;0;0;0;0
15/05/06;-48,440225;0;-48,440225;0;0;-48,440225;0;-48,440225;0;0
16/05/06;-38,672253;0;-38,672253;0;0;-38,672253;0;-38,672253;0;0
17/05/06;48,33097;0;48,33097;0;0;48,33097;0;48,33097;0;0
18/05/06;-87,265676;0;-87,265676;0;0;-87,265676;0;-87,265676;0;0
19/05/06;-23,1899;0;-23,1899;0;0;-23,1899;0;-23,1899;0;0
20/05/06;0;0;0;0;0;0;0;0;0;0
21/05/06;0;0;0;0;0;0;0;0;0;0
22/05/06;106,204943;0;106,204943;0;0;106,204943;0;106,204943;0;0
23/05/06;-89,158806;0;-89,158806;0;0;-89,158806;0;-89,158806;0;0
24/05/06;-58,008379;0;-58,008379;0;0;-58,008379;0;-58,008379;0;0
25/05/06;-52,110139;0;-52,110139;0;0;-52,110139;0;-52,110139;0;0
26/05/06;-88,563727;0;-88,563727;0;0;-88,563727;0;-88,563727;0;0
27/05/06;0;0;0;0;0;0;0;0;0;0
28/05/06;0;0;0;0;0;0;0;0;0;0
29/05/06;-13,446024;0;-13,446024;0;0;-13,446024;0;-13,446024;0;0
30/05/06;19,235701;0;19,235701;0;0;19,235701;0;19,235701;0;0
31/05/06;-21,156559;0;-21,156559;0;0;-21,156559;0;-21,156559;0;0
01/06/06;-55,719226;0;-55,719226;0;0;-55,719226;0;-55,719226;0;0
02/06/06;78,614342;0;78,614342;0;0;78,614342;0;78,614342;0;0
03/06/06;0;0;0;0;0;0;0;0;0;0
04/06/06;0;0;0;0;0;0;0;0;0;0
05/06/06;71,06729;0;71,06729;0;0;71,06729;0;71,06729;0;0
06/06/06;-15,395471;0;-15,395471;0;0;-15,395471;0;-15,395471;0;0
07/06/06;-40,369089;0;-40,369089;0;0;-40,369089;0;-40,369089;0;0
08/06/06;21,143004;0;21,143004;0;0;21,143004;0;21,143004;0;0
09/06/06;19,250513;0;19,250513;0;0;19,250513;0;19,250513;0;0
10/06/06;0;0;0;0;0;0;0;0;0;0
11/06/06;0;0;0;0;0;0;0;0;0;0
12/06/06;17,362228;0;17,362228;0;0;17,362228;0;17,362228;0;0
13/06/06;-36,722072;0;-36,722072;0;0;-36,722072;0;-36,722072;0;0
14/06/06;44,43872;0;44,43872;0;0;44,43872;0;44,43872;0;0
15/06/06;-44,450171;0;-44,450171;0;0;-44,450171;0;-44,450171;0;0
16/06/06;-28,938907;0;-28,938907;0;0;-28,938907;0;-28,938907;0;0
17/06/06;0;0;0;0;0;0;0;0;0;0
18/06/06;0;0;0;0;0;0;0;0;0;0
19/06/06;-88,643371;0;-88,643371;0;0;-88,643371;0;-88,643371;0;0
20/06/06;26,916175;0;26,916175;0;0;26,916175;0;26,916175;0;0
21/06/06;-19,220912;0;-19,220912;0;0;-19,220912;0;-19,220912;0;0
22/06/06;-9,598771;0;-9,598771;0;0;-9,598771;0;-9,598771;0;0
23/06/06;38,365624;0;38,365624;0;0;38,365624;0;38,365624;0;0
24/06/06;0;0;0;0;0;0;0;0;0;0
25/06/06;0;0;0;0;0;0;0;0;0;0
26/06/06;-23,034103;0;-23,034103;0;0;-23,034103;0;-23,034103;0;0
27/06/06;45,953536;0;45,953536;0;0;45,953536;0;45,953536;0;0
28/06/06;0;0;0;0;0;0;0;0;0;0
29/06/06;-32,610781;0;-32,610781;0;0;-32,610781;0;-32,610781;0;0
30/06/06;30,629826;0;30,629826;0;0;30,629826;0;30,629826;0;0
31/6/2006;0;0;0;0;0;0;0;0;0;0
01/07/06;0;0;0;0;0;0;0;0;0;0
02/07/06;0;0;0;0;0;0;0;0;0;0
03/07/06;-51,757188;0;-51,757188;0;0;-51,757188;0;-51,757188;0;0
04/07/06;-7,652085;0;-7,652085;0;0;-7,652085;0;-7,652085;0;0
05/07/06;-49,760766;0;-49,760766;0;0;-49,760766;0;-49,760766;0;0
06/07/06;-13,389441;0;-13,389441;0;0;-13,389441;0;-13,389441;0;0
07/07/06;76,369885;0;76,369885;0;0;76,369885;0;76,369885;0;0
08/07/06;0;0;0;0;0;0;0;0;0;0
09/07/06;0;0;0;0;0;0;0;0;0;0
10/07/06;-26,80794;0;-26,80794;0;0;-26,80794;0;-26,80794;0;0
11/07/06;-5,743459;0;-5,743459;0;0;-5,743459;0;-5,743459;0;0
12/07/06;-53,643272;0;-53,643272;0;0;-53,643272;0;-53,643272;0;0
13/07/06;76,603894;0;76,603894;0;0;76,603894;0;76,603894;0;0
14/07/06;-23,056232;0;-23,056232;0;0;-23,056232;0;-23,056232;0;0
15/07/06;0;0;0;0;0;0;0;0;0;0
16/07/06;0;0;0;0;0;0;0;0;0;0
17/07/06;-63,465607;0;-63,465607;0;0;-63,465607;0;-63,465607;0;0
18/07/06;-46,041693;0;-46,041693;0;0;-46,041693;0;-46,041693;0;0
19/07/06;-53,605616;0;-53,605616;0;0;-53,605616;0;-53,605616;0;0
20/07/06;-5,727012;0;-5,727012;0;0;-5,727012;0;-5,727012;0;0
21/07/06;-3,822874;0;-3,822874;0;0;-3,822874;0;-3,822874;0;0
22/07/06;0;0;0;0;0;0;0;0;0;0
23/07/06;0;0;0;0;0;0;0;0;0;0
24/07/06;-57,262836;0;-57,262836;0;0;-57,262836;0;-57,262836;0;0
25/07/06;-38,104916;0;-38,104916;0;0;-38,104916;0;-38,104916;0;0
26/07/06;-39,99746;0;-39,99746;0;0;-39,99746;0;-39,99746;0;0
27/07/06;58,995179;0;58,995179;0;0;58,995179;0;58,995179;0;0
28/07/06;-17,177758;0;-17,177758;0;0;-17,177758;0;-17,177758;0;0
29/07/06;0;0;0;0;0;0;0;0;0;0
30/07/06;0;0;0;0;0;0;0;0;0;0
31/07/06;36,218071;0;36,218071;0;0;36,218071;0;36,218071;0;0
01/08/06;-26,70227;0;-26,70227;0;0;-26,70227;0;-26,70227;0;0
02/08/06;-7,62825;0;-7,62825;0;0;-7,62825;0;-7,62825;0;0
03/08/06;-26,66836;0;-26,66836;0;0;-26,66836;0;-26,66836;0;0
04/08/06;24,747763;0;24,747763;0;0;24,747763;0;24,747763;0;0
05/08/06;0;0;0;0;0;0;0;0;0;0
06/08/06;0;0;0;0;0;0;0;0;0;0
07/08/06;3,813398;0;3,813398;0;0;3,813398;0;3,813398;0;0
08/08/06;-40,071238;0;-40,071238;0;0;-40,071238;0;-40,071238;0;0
09/08/06;-32,393293;0;-32,393293;0;0;-32,393293;0;-32,393293;0;0
10/08/06;-78,070454;0;-78,070454;0;0;-78,070454;0;-78,070454;0;0
11/08/06;-32,292788;0;-32,292788;0;0;-32,292788;0;-32,292788;0;0
12/08/06;0;0;0;0;0;0;0;0;0;0
13/08/06;0;0;0;0;0;0;0;0;0;0
14/08/06;-1,898854;0;-1,898854;0;0;-1,898854;0;-1,898854;0;0
15/08/06;-20,872865;0;-20,872865;0;0;-20,872865;0;-20,872865;0;0
16/08/06;75,800644;0;75,800644;0;0;75,800644;0;75,800644;0;0
17/08/06;-32,323488;0;-32,323488;0;0;-32,323488;0;-32,323488;0;0
18/08/06;0;0;0;0;0;0;0;0;0;0
19/08/06;0;0;0;0;0;0;0;0;0;0
20/08/06;0;0;0;0;0;0;0;0;0;0
21/08/06;3,799152;0;3,799152;0;0;3,799152;0;3,799152;0;0
22/08/06;-43,723465;0;-43,723465;0;0;-43,723465;0;-43,723465;0;0
23/08/06;0;0;0;0;0;0;0;0;0;0
24/08/06;-22,796353;0;-22,796353;0;0;-22,796353;0;-22,796353;0;0
25/08/06;22,760321;0;22,760321;0;0;22,760321;0;22,760321;0;0
26/08/06;0;0;0;0;0;0;0;0;0;0
27/08/06;0;0;0;0;0;0;0;0;0;0
28/08/06;30,350933;0;30,350933;0;0;30,350933;0;30,350933;0;0
29/08/06;11,402509;0;11,402509;0;0;11,402509;0;11,402509;0;0
30/08/06;-19,037949;0;-19,037949;0;0;-19,037949;0;-19,037949;0;0
31/08/06;-49,495526;0;-49,495526;0;0;-49,495526;0;-49,495526;0;0
01/09/06;-51,363348;0;-51,363348;0;0;-51,363348;0;-51,363348;0;0
02/09/06;0;0;0;0;0;0;0;0;0;0
03/09/06;0;0;0;0;0;0;0;0;0;0
04/09/06;-22,781926;0;-22,781926;0;0;-22,781926;0;-22,781926;0;0
05/09/06;7,583418;0;7,583418;0;0;7,583418;0;7,583418;0;0
06/09/06;-30,354771;0;-30,354771;0;0;-30,354771;0;-30,354771;0;0
07/09/06;-13,272658;0;-13,272658;0;0;-13,272658;0;-13,272658;0;0
08/09/06;3,792668;0;3,792668;0;0;3,792668;0;3,792668;0;0
09/09/06;0;0;0;0;0;0;0;0;0;0
10/09/06;0;0;0;0;0;0;0;0;0;0
11/09/06;3,793627;0;3,793627;0;0;3,793627;0;3,793627;0;0
12/09/06;-68,32416;0;-68,32416;0;0;-68,32416;0;-68,32416;0;0
13/09/06;18,88693;0;18,88693;0;0;18,88693;0;18,88693;0;0
14/09/06;-111,566341;0;-111,566341;0;0;-111,566341;0;-111,566341;0;0
15/09/06;33,896177;0;33,896177;0;0;33,896177;0;33,896177;0;0
16/09/06;0;0;0;0;0;0;0;0;0;0
17/09/06;0;0;0;0;0;0;0;0;0;0
18/09/06;-22,66717;0;-22,66717;0;0;-22,66717;0;-22,66717;0;0
19/09/06;49,062775;0;49,062775;0;0;49,062775;0;49,062775;0;0
20/09/06;1,889526;0;1,889526;0;0;1,889526;0;1,889526;0;0
21/09/06;-130,451223;0;-130,451223;0;0;-130,451223;0;-130,451223;0;0
22/09/06;173,639509;0;173,639509;0;0;173,639509;0;173,639509;0;0
23/09/06;0;0;0;0;0;0;0;0;0;0
24/09/06;0;0;0;0;0;0;0;0;0;0
25/09/06;-3,800595;0;-3,800595;0;0;-3,800595;0;-3,800595;0;0
26/09/06;20,89798;0;20,89798;0;0;20,89798;0;20,89798;0;0
27/09/06;-66,539924;0;-66,539924;0;0;-66,539924;0;-66,539924;0;0
28/09/06;-26,538607;0;-26,538607;0;0;-26,538607;0;-26,538607;0;0
29/09/06;-24,59947;0;-24,59947;0;0;-24,59947;0;-24,59947;0;0
30/09/06;0;0;0;0;0;0;0;0;0;0
31/9/2006;0;0;0;0;0;0;0;0;0;0
01/10/06;0;0;0;0;0;0;0;0;0;0
02/10/06;47,273873;0;47,273873;0;0;47,273873;0;47,273873;0;0
03/10/06;18,913126;0;18,913126;0;0;18,913126;0;18,913126;0;0
04/10/06;-39,712557;0;-39,712557;0;0;-39,712557;0;-39,712557;0;0
05/10/06;-26,445032;0;-26,445032;0;0;-26,445032;0;-26,445032;0;0
06/10/06;22,642934;0;22,642934;0;0;22,642934;0;22,642934;0;0
07/10/06;0;0;0;0;0;0;0;0;0;0
08/10/06;0;0;0;0;0;0;0;0;0;0
09/10/06;-30,230508;0;-30,230508;0;0;-30,230508;0;-30,230508;0;0
10/10/06;-39,627626;0;-39,627626;0;0;-39,627626;0;-39,627626;0;0
11/10/06;7,52587;0;7,52587;0;0;7,52587;0;7,52587;0;0
12/10/06;-9,416787;0;-9,416787;0;0;-9,416787;0;-9,416787;0;0
13/10/06;-30,131827;0;-30,131827;0;0;-30,131827;0;-30,131827;0;0
14/10/06;0;0;0;0;0;0;0;0;0;0
15/10/06;0;0;0;0;0;0;0;0;0;0
16/10/06;32,001004;0;32,001004;0;0;32,001004;0;32,001004;0;0
17/10/06;58,409748;0;58,409748;0;0;58,409748;0;58,409748;0;0
18/10/06;-37,72873;0;-37,72873;0;0;-37,72873;0;-37,72873;0;0
19/10/06;45,228972;0;45,228972;0;0;45,228972;0;45,228972;0;0
20/10/06;28,314352;0;28,314352;0;0;28,314352;0;28,314352;0;0
21/10/06;0;0;0;0;0;0;0;0;0;0
22/10/06;0;0;0;0;0;0;0;0;0;0
23/10/06;-20,756022;0;-20,756022;0;0;-20,756022;0;-20,756022;0;0
24/10/06;3,77145;0;3,77145;0;0;3,77145;0;3,77145;0;0
25/10/06;-20,73255;0;-20,73255;0;0;-20,73255;0;-20,73255;0;0
26/10/06;0;0;0;0;0;0;0;0;0;0
27/10/06;35,797274;0;35,797274;0;0;35,797274;0;35,797274;0;0
28/10/06;0;0;0;0;0;0;0;0;0;0
29/10/06;0;0;0;0;0;0;0;0;0;0
30/10/06;18,872672;0;18,872672;0;0;18,872672;0;18,872672;0;0
31/10/06;37,778617;0;37,778617;0;0;37,778617;0;37,778617;0;0
01/11/06;-11,339297;0;-11,339297;0;0;-11,339297;0;-11,339297;0;0
02/11/06;-11,319331;0;-11,319331;0;0;-11,319331;0;-11,319331;0;0
03/11/06;-90,497738;0;-90,497738;0;0;-90,497738;0;-90,497738;0;0
04/11/06;0;0;0;0;0;0;0;0;0;0
05/11/06;0;0;0;0;0;0;0;0;0;0
06/11/06;-54,548875;0;-54,548875;0;0;-54,548875;0;-54,548875;0;0
07/11/06;31,920886;0;31,920886;0;0;31,920886;0;31,920886;0;0
08/11/06;-5,639098;0;-5,639098;0;0;-5,639098;0;-5,639098;0;0
09/11/06;45,098653;0;45,098653;0;0;45,098653;0;45,098653;0;0
10/11/06;1,882412;0;1,882412;0;0;1,882412;0;1,882412;0;0
11/11/06;0;0;0;0;0;0;0;0;0;0
12/11/06;0;0;0;0;0;0;0;0;0;0
13/11/06;-37,693178;0;-37,693178;0;0;-37,693178;0;-37,693178;0;0
14/11/06;-24,469821;0;-24,469821;0;0;-24,469821;0;-24,469821;0;0
15/11/06;-20,670216;0;-20,670216;0;0;-20,670216;0;-20,670216;0;0
16/11/06;16,892949;0;16,892949;0;0;16,892949;0;16,892949;0;0
17/11/06;46,924858;0;46,924858;0;0;46,924858;0;46,924858;0;0
18/11/06;0;0;0;0;0;0;0;0;0;0
19/11/06;0;0;0;0;0;0;0;0;0;0
20/11/06;48,881369;0;48,881369;0;0;48,881369;0;48,881369;0;0
21/11/06;26,345502;0;26,345502;0;0;26,345502;0;26,345502;0;0
22/11/06;94,185608;0;94,185608;0;0;94,185608;0;94,185608;0;0
23/11/06;66,11258;0;66,11258;0;0;66,11258;0;66,11258;0;0
24/11/06;-18,939394;0;-18,939394;0;0;-18,939394;0;-18,939394;0;0
25/11/06;0;0;0;0;0;0;0;0;0;0
26/11/06;0;0;0;0;0;0;0;0;0;0
27/11/06;-11,357183;0;-11,357183;0;0;-11,357183;0;-11,357183;0;0
28/11/06;-68,160303;0;-68,160303;0;0;-68,160303;0;-68,160303;0;0
29/11/06;-39,65756;0;-39,65756;0;0;-39,65756;0;-39,65756;0;0
30/11/06;82,956259;0;82,956259;0;0;82,956259;0;82,956259;0;0
31/11/2006;0;0;0;0;0;0;0;0;0;0
01/12/06;-81,300813;0;-81,300813;0;0;-81,300813;0;-81,300813;0;0
02/12/06;0;0;0;0;0;0;0;0;0;0
03/12/06;0;0;0;0;0;0;0;0;0;0
04/12/06;-13,192612;0;-13,192612;0;0;-13,192612;0;-13,192612;0;0
05/12/06;86,688862;0;86,688862;0;0;86,688862;0;86,688862;0;0
06/12/06;-5,667506;0;-5,667506;0;0;-5,667506;0;-5,667506;0;0
07/12/06;-16,995027;0;-16,995027;0;0;-16,995027;0;-16,995027;0;0
08/12/06;-39,642587;0;-39,642587;0;0;-39,642587;0;-39,642587;0;0
09/12/06;0;0;0;0;0;0;0;0;0;0
10/12/06;0;0;0;0;0;0;0;0;0;0
11/12/06;-30,184882;0;-30,184882;0;0;-30,184882;0;-30,184882;0;0
12/12/06;-33,953722;0;-33,953722;0;0;-33,953722;0;-33,953722;0;0
13/12/06;-7,528703;0;-7,528703;0;0;-7,528703;0;-7,528703;0;0
14/12/06;-71,527168;0;-71,527168;0;0;-71,527168;0;-71,527168;0;0
15/12/06;-15,017834;0;-15,017834;0;0;-15,017834;0;-15,017834;0;0
16/12/06;0;0;0;0;0;0;0;0;0;0
17/12/06;0;0;0;0;0;0;0;0;0;0
18/12/06;-45,042227;0;-45,042227;0;0;-45,042227;0;-45,042227;0;0
19/12/06;-7,491104;0;-7,491104;0;0;-7,491104;0;-7,491104;0;0
20/12/06;-1,869858;0;-1,869858;0;0;-1,869858;0;-1,869858;0;0
21/12/06;29,913997;0;29,913997;0;0;29,913997;0;29,913997;0;0
22/12/06;-11,231048;0;-11,231048;0;0;-11,231048;0;-11,231048;0;0
23/12/06;0;0;0;0;0;0;0;0;0;0
24/12/06;0;0;0;0;0;0;0;0;0;0
25/12/06;0;0;0;0;0;0;0;0;0;0
26/12/06;-1,872309;0;-1,872309;0;0;-1,872309;0;-1,872309;0;0
27/12/06;-95,422228;0;-95,422228;0;0;-95,422228;0;-95,422228;0;0
28/12/06;76,378539;0;76,378539;0;0;76,378539;0;76,378539;0;0
29/12/06;-29,84889;0;-29,84889;0;0;-29,84889;0;-29,84889;0;0
30/12/06;0;0;0;0;0;0;0;0;0;0
31/12/06;0;0;0;0;0;0;0;0;0;0
01/01/07;0;0;0;0;0;0;0;0;0;0
02/01/07;-35,414725;0;-35,414725;0;0;-35,414725;0;-35,414725;0;0
03/01/07;-22,302069;0;-22,302069;0;0;-22,302069;0;-22,302069;0;0
04/01/07;26,019081;0;26,019081;0;0;26,019081;0;26,019081;0;0
05/01/07;24,226612;0;24,226612;0;0;24,226612;0;24,226612;0;0
06/01/07;0;0;0;0;0;0;0;0;0;0
07/01/07;0;0;0;0;0;0;0;0;0;0
08/01/07;-26,122652;0;-26,122652;0;0;-26,122652;0;-26,122652;0;0
09/01/07;-11,157255;0;-11,157255;0;0;-11,157255;0;-11,157255;0;0
10/01/07;7,440015;0;7,440015;0;0;7,440015;0;7,440015;0;0
11/01/07;79,871215;0;79,871215;0;0;79,871215;0;79,871215;0;0
12/01/07;-29,771134;0;-29,771134;0;0;-29,771134;0;-29,771134;0;0
13/01/07;0;0;0;0;0;0;0;0;0;0
14/01/07;0;0;0;0;0;0;0;0;0;0
15/01/07;-22,321429;0;-22,321429;0;0;-22,321429;0;-22,321429;0;0
16/01/07;37,156304;0;37,156304;0;0;37,156304;0;37,156304;0;0
